,vis_x,vis_y
1061,37.84392,-1.0227338
1062,43.353207,-30.962656
1063,-20.301657,-42.666004
1064,75.375435,24.441027
1065,9.21274,-13.563496
1066,38.04445,8.22386
1067,51.98874,21.710043
1068,44.372757,-25.229067
1069,28.87196,46.438263
1070,-34.291397,-39.581417
1071,68.22307,13.726707
1072,51.60049,38.305424
1073,29.982271,7.778171
1074,16.286055,-47.48996
1075,-13.234267,15.854625
1076,42.30789,32.08094
1077,16.578403,-24.556166
1078,-1.2860559,57.268677
1079,17.43893,23.420849
1080,19.175207,-1.2975463
1081,-44.91952,31.690168
1082,-33.61324,17.640568
1083,1.2545699,-57.145996
1084,-71.09421,37.752865
1085,-33.65644,46.934807
1086,46.436905,16.29338
1087,28.074615,-12.335604
1088,41.44374,36.240776
1089,-40.675385,-25.683428
1090,-11.7269535,15.313166
1091,-39.956257,-29.917124
1092,-16.00583,21.163555
1093,72.57262,7.003214
1094,43.341656,45.552128
1095,-42.206432,-37.913837
1096,-72.801346,32.254456
1097,-9.469886,11.628085
1098,-22.322866,36.117653
1099,29.902992,20.596737
1100,-52.433735,-36.76355
1101,42.62348,0.5342352
1102,-31.30909,41.598576
1103,34.28226,36.612915
1104,71.91114,25.225245
1105,-11.929605,-51.20071
1106,-35.63767,21.002655
1107,9.0692835,-16.841585
1108,48.933193,-8.411051
1109,26.696068,39.356262
1110,-41.639355,-47.87125
1111,-41.737164,31.268677
1112,-15.189689,21.561172
1113,58.60658,-8.84911
1114,29.244175,2.3541114
1115,21.107338,-30.003654
1116,-19.313906,-47.978672
1117,-36.906418,24.727135
1118,-9.442811,-4.925729
1119,25.785198,-42.507027
1120,53.594227,30.976282
1121,-8.203749,2.689912
1122,1.4765469,-37.0638
1123,-81.343765,14.598458
1124,-12.253176,-0.85004514
1125,-7.628589,6.621436
1126,47.738663,-2.40063
1127,-11.21873,-3.8282397
1128,-40.919918,-9.478853
1129,-28.553022,-35.930042
1130,15.868567,2.127536
1131,-39.287735,10.463492
1132,24.85342,-49.18958
1133,57.224873,2.325566
1134,-14.777912,-59.904217
1135,-10.947604,2.0816033
1136,-48.7886,-15.73742
1137,37.165924,-22.287994
1138,-48.404835,3.0082884
1139,-12.796209,-53.185
1140,35.323563,-38.181347
1141,40.865192,2.823794
1142,-6.8333426,7.1499357
1143,20.158005,1.9962515
1144,-7.903081,-9.1728945
1145,18.899685,-32.976463
1146,14.550104,-28.210594
1147,-10.637206,6.31251
1148,36.94594,-38.71206
1149,26.935474,-40.664814
1150,-11.656486,-3.0642881
1151,48.905487,0.79600865
1152,26.655077,-34.398853
1153,66.55926,13.506642
1154,28.452486,34.34906
1155,-79.02227,15.210837
1156,-44.030014,-47.550953
1157,-40.78949,9.286143
1158,35.186882,51.463413
1159,-57.980186,-33.621445
1160,36.28489,28.783493
1161,40.987103,15.525749
1162,42.602623,25.04998
1163,-6.4984293,-35.122704
1164,54.439022,-14.7645235
1165,-34.40368,-3.1903994
1166,-76.986496,7.255902
1167,-35.827644,40.62582
1168,19.514818,21.789515
1169,23.786617,-52.704144
1170,-18.68473,15.268515
1171,7.6677213,-27.587362
1172,-37.458317,42.24993
1173,10.7743635,25.093544
1174,3.3921192,-52.529236
1175,61.2955,41.92219
1176,21.298677,-30.626808
1177,-43.984966,6.887372
1178,-5.2969193,-43.604183
1179,59.359695,34.394833
1180,14.628106,-53.9409
1181,-31.681086,-3.618475
1182,34.761787,35.82644
1183,39.91735,-12.08673
1184,72.88018,6.4129777
1185,-8.701034,-17.617746
1186,1.6470698,-57.372246
1187,-11.540691,20.704296
1188,-53.944492,-30.60798
1189,-31.545685,-5.1789017
1190,33.98174,-15.574461
1191,76.13557,25.66662
1192,32.16748,-14.200157
1193,33.704655,-39.255947
1194,-6.897696,-24.910275
1195,10.872976,-52.85225
1196,42.222332,-11.462453
1197,-60.519577,-19.862566
1198,-78.72953,3.9542181
1199,59.105587,48.028725
1200,-30.115644,31.560349
1201,-81.66557,3.9283388
1202,4.0586667,-7.21362
1203,62.905735,4.294409
1204,-4.1351385,8.727912
1205,-81.913994,-0.2572904
1206,-28.307787,-48.004715
1207,55.318317,38.6253
1208,-29.567,38.398556
1209,2.0770624,-35.893387
1210,49.033394,-6.7070355
1211,-42.64765,6.64268
1212,-74.54602,-2.5506232
1213,-4.1779943,-20.666927
1214,-27.158405,35.898808
1215,-54.63643,-40.215893
1216,4.938466,-50.145103
1217,53.13614,50.689465
1218,-32.13479,-5.483983
1219,-46.730923,-32.694298
1220,3.2444267,-16.263012
1221,-19.627693,-32.360226
1222,-25.362387,-1.6365248
1223,-38.475906,16.344772
1224,-40.21354,27.565014
1225,76.57503,23.897348
1226,-81.980255,1.3926625
1227,-48.184498,29.406492
1228,56.016945,-1.38961
1229,12.939001,40.900227
1230,30.838863,22.518663
1231,17.018232,23.248442
1232,-35.034317,31.764746
1233,9.503078,-49.336567
1234,36.718643,43.063812
1235,-49.859,-43.61828
1236,31.52596,-2.1713977
1237,-41.029846,25.46368
1238,34.589603,-29.267185
1239,-81.94066,8.751557
1240,-37.447746,32.851902
1241,9.575122,-51.057167
1242,32.186333,5.1616464
1243,19.72083,-0.85496014
1244,14.9573765,2.1185083
1245,5.629456,-15.563503
1246,18.8399,-10.694955
1247,-6.0683713,39.09203
1248,-84.594406,7.6829042
1249,-63.288887,-31.31964
1250,16.985788,16.20865
1251,-31.033022,46.361378
1252,-5.566355,-38.64704
1253,-3.7593567,-29.083193
1254,-4.0520735,55.63307
1255,-44.60887,-45.782856
1256,-71.124756,-16.573057
1257,-14.584541,29.69507
1258,-4.299763,57.95849
1259,-4.836499,-6.874576
1260,-10.9549465,60.876743
1261,-32.1667,38.2395
1262,-5.061137,19.319828
1263,9.16174,10.169787
1264,-16.972885,-34.84637
1265,-6.0478992,18.273523
1266,-0.683045,57.64368
1267,25.87106,38.84041
1268,-35.633633,-31.052597
1269,-56.245167,-20.603653
1270,29.214033,3.2956908
1271,-22.620031,-23.047844
1272,68.58108,14.554664
1273,-1.8911961,53.977184
1274,71.50017,7.81005
1275,-8.468578,-45.429195
1276,-61.6622,-27.582466
1277,28.329716,-22.191275
1278,53.05411,-17.096146
1279,16.645102,-45.649994
1280,-20.281298,-49.063194
1281,-9.798614,1.9335278
1282,-38.084316,42.023853
1283,-6.5587425,-14.272331
1284,-1.4672036,60.9805
1285,48.99563,7.299898
1286,18.62835,0.9084502
1287,-44.44055,-42.89419
1288,-39.338905,-46.933613
1289,33.480053,52.20481
1290,51.22609,9.707523
1291,17.625221,26.789373
1292,-24.858906,-49.31277
1293,2.6351643,-24.822786
1294,-20.752954,-2.3876758
1295,-33.205894,-23.110458
1296,-59.10381,-25.632147
1297,-59.028965,-28.576563
1298,27.33068,7.9429746
1299,33.246223,41.582092
1300,-79.083466,-0.18355316
1301,-1.5918735,-44.273243
1302,-64.78305,-12.102876
1303,16.601173,1.6248505
1304,74.9702,25.232746
1305,44.001995,44.120674
1306,46.148552,-16.241756
1307,-1.6505572,-45.739895
1308,0.6334887,34.865494
1309,-35.87805,-31.005117
1310,-41.18493,12.395894
1311,-56.66926,-28.2092
1312,27.404764,-48.681667
1313,-49.302357,-43.522877
1314,3.8091435,-14.764652
1315,-31.451544,-37.185196
1316,11.899994,30.531605
1317,-3.7620907,-13.678294
1318,-76.53672,28.471989
1319,-78.260086,24.224707
1320,-47.461266,-41.597717
1321,42.641594,-12.523319
1322,47.78802,5.4926615
1323,1.5618463,-21.017023
1324,13.634525,-55.432686
1325,21.772173,-42.328518
1326,-77.8653,24.691467
1327,48.84666,21.829258
1328,47.31127,22.963095
1329,39.359688,31.043516
1330,-23.433664,-44.13064
1331,7.242634,-30.990377
1332,71.28255,28.540363
1333,-36.7923,-18.366192
1334,59.241287,21.0866
1335,-69.895775,-11.720701
1336,-20.366665,-37.223396
1337,46.27244,-11.047722
1338,-33.59494,-17.803652
1339,-10.583309,-39.776653
1340,26.664974,-0.64732337
1341,-23.479206,-37.504326
1342,59.43586,35.599545
1343,-16.974533,27.809973
1344,52.363464,41.053787
1345,-27.573746,42.673443
1346,61.08288,21.718498
1347,-23.320023,37.437817
1348,7.3109126,25.853355
1349,-33.27,-16.126482
1350,15.077305,-39.922836
1351,33.695015,4.896052
1352,51.675983,-23.391804
1353,21.86286,-36.296333
1354,-72.10875,-18.298937
1355,50.297554,-27.100084
1356,31.835064,-50.34692
1357,51.72931,10.930648
1358,39.215595,-36.870647
1359,50.224937,25.800104
1360,-37.78487,43.450966
1361,48.20311,-26.458838
1362,64.4961,1.6820788
1363,72.335495,19.413023
1364,44.414658,30.158918
1365,-10.427508,15.085045
1366,-50.06823,-17.288845
1367,48.82847,19.574226
1368,-18.80022,-47.672337
1369,-4.449857,-13.374184
1370,41.245853,1.8882301
1371,49.552723,39.013218
1372,23.199474,-43.345448
1373,-3.6569006,-61.335163
1374,-80.82587,24.675827
1375,-38.767586,-5.3987284
1376,63.55754,17.485304
1377,-41.95802,-22.117065
1378,-6.087897,56.66139
1379,-36.30298,-51.621418
1380,-13.877392,31.130661
1381,-27.675552,41.183987
1382,2.990067,-23.682987
1383,-10.771209,60.965538
1384,-7.6697774,31.825495
1385,57.096687,4.729258
1386,0.2083192,-27.64924
1387,-6.310146,56.849983
1388,32.415257,48.24029
1389,42.0514,24.984606
1390,-80.02547,-1.4013194
1391,-13.780279,30.953772
1392,-34.379322,44.49125
1393,9.011003,27.542482
1394,-47.362522,-10.946917
1395,-4.771791,35.10088
1396,-13.624257,60.74633
1397,-64.807945,-13.928173
1398,10.930398,26.990604
1399,-8.170682,58.080517
1400,-16.208603,26.98383
1401,15.001884,15.835675
1402,1.729216,-26.200443
1403,-5.317364,56.520477
1404,-39.890656,-19.010086
1405,-8.471038,58.48924
1406,0.37058187,35.140175
1407,-7.0095577,59.372356
1408,27.253977,-48.95453
1409,-7.4914255,57.48869
1410,-11.602481,60.941536
1411,-61.51692,-4.914429
1412,3.646927,15.523321
1413,-31.903152,37.649895
1414,-52.407352,-41.643757
1415,11.095372,19.944008
1416,-31.34232,22.906569
1417,-10.253561,58.42978
1418,-46.733337,3.0823572
1419,19.009008,-48.409176
1420,-24.220304,-36.775146
1421,-4.8718743,58.454628
1422,-17.690058,15.5969515
1423,-44.73681,7.659797
1424,5.468197,-21.426268
1425,42.28607,52.095993
1426,-33.775623,42.679718
1427,50.48097,26.011803
1428,-29.527132,-35.128113
1429,-23.453888,43.90583
1430,3.2718737,-39.393368
1431,57.764378,18.62779
1432,19.49819,-32.423004
1433,-26.26082,-45.758617
1434,31.299631,41.615715
1435,-81.25865,6.039021
1436,-36.204124,-12.841547
1437,74.049034,19.31004
1438,11.383402,40.12541
1439,36.863693,-35.79326
1440,32.103256,17.197453
1441,-5.4471416,30.052927
1442,34.176258,24.842505
1443,11.075515,-52.612343
1444,75.806946,23.635086
1445,38.530453,47.077328
1446,-26.859703,-39.1168
1447,49.627586,28.131733
1448,53.918213,50.97392
1449,36.446075,1.9618707
1450,-43.4,-41.213898
1451,57.460545,6.853567
1452,-14.964568,-56.670143
1453,-63.578228,-11.887677
1454,55.522003,30.922504
1455,-80.46441,-3.9622595
1456,2.6515996,-55.636852
1457,49.04757,20.194454
1458,19.644508,-31.39657
1459,-39.981743,12.607618
1460,10.42502,-38.106342
1461,15.776787,-55.977684
1462,49.24469,9.1194
1463,-38.889225,-50.427067
1464,-34.047234,-17.4592
1465,-76.79254,25.577099
1466,-72.48252,11.989215
1467,12.350196,-30.36589
1468,-19.233376,-38.39749
1469,-33.09523,47.88511
1470,-36.47618,-32.657986
1471,-64.616974,-11.578189
1472,53.33912,23.518997
1473,53.618473,-16.119041
1474,-33.73438,-39.889374
1475,-16.454115,-31.037434
1476,-75.50698,6.567488
1477,-14.514264,13.7847395
1478,52.376076,30.788754
1479,-53.233936,-42.99277
1480,11.221804,-37.51412
1481,44.029083,18.861652
1482,2.4862154,-10.767262
1483,10.763729,19.311338
1484,31.977741,29.689482
1485,18.626669,-41.596405
1486,-34.61709,-17.084618
1487,47.748013,22.161907
1488,-2.130864,-43.843334
1489,25.34771,1.72453
1490,65.39811,23.769642
1491,-47.81748,-20.986189
1492,-3.1813793,-18.899363
1493,2.7070298,-12.192557
1494,66.39488,27.935476
1495,-18.666004,-19.604563
1496,24.393024,-37.631615
1497,52.63982,-18.038755
1498,47.918194,17.391851
1499,-12.559067,-29.535025
1500,44.089718,4.696762
1501,40.643898,-41.0933
1502,37.785057,-26.855288
1503,31.489408,29.79566
1504,54.606396,-4.4542217
1505,30.335577,-31.644999
1506,25.734999,-55.174892
1507,11.653815,-39.790283
1508,37.600048,48.38019
1509,-54.312485,-22.950697
1510,27.728685,2.3029158
1511,43.166916,-39.05072
1512,-30.75978,23.183271
1513,53.91301,-6.8739986
1514,-21.239685,-19.73096
1515,-46.964146,-37.54609
1516,-20.934011,-40.809303
1517,8.787101,41.141914
1518,-69.35151,-10.594509
1519,73.65812,7.4621572
1520,-0.7968908,39.418373
1521,65.86108,24.438559
1522,68.72101,21.876291
1523,32.484768,-14.234827
1524,14.477708,-57.313942
1525,10.465773,20.292572
1526,12.326018,-49.15612
1527,-72.10439,-18.566862
1528,-0.13981423,55.33975
1529,-42.46942,10.354181
1530,9.06791,27.368666
1531,10.0731325,24.87182
1532,24.856829,-53.4943
1533,9.886553,9.806879
1534,0.7633932,-27.13149
1535,11.9080105,15.04035
1536,-0.20247369,-27.616665
1537,3.5597236,15.273367
1538,41.96199,43.55189
1539,-10.04932,37.216022
1540,-10.46331,37.128033
1541,29.649786,41.1314
1542,-3.9796991,37.09383
1543,-51.48474,-35.68865
1544,-75.25129,30.485874
1545,47.910984,52.439117
1546,27.094631,-20.018263
1547,-4.1054354,55.997536
1548,57.24846,15.95807
1549,-18.173393,27.031944
1550,-20.8531,-30.862904
1551,-58.916748,-37.079758
1552,75.439674,23.199585
1553,48.61979,9.207612
1554,51.839664,29.246143
1555,68.82804,24.116148
1556,-45.265404,-47.13772
1557,55.285095,-14.9848995
1558,5.8254113,-7.135922
1559,-51.19387,-17.11883
1560,43.05471,7.5229993
1561,-71.36161,-9.246205
1562,-0.9895187,-8.88308
1563,59.865734,-0.6584773
1564,37.05211,-0.7578157
1565,-1.7448106,-19.622324
1566,-29.278044,37.21529
1567,-17.253614,-17.148026
1568,-20.527418,24.456264
1569,-68.00686,-11.223806
1570,-40.490467,-7.172054
1571,-74.951675,18.521667
1572,2.8942993,42.572796
1573,-61.82896,-33.57316
1574,-77.3212,21.090075
1575,26.433023,-28.63357
1576,36.15724,32.081528
1577,17.450527,-33.968323
1578,53.140545,1.3762667
1579,-47.294292,-39.298096
1580,-40.513367,-49.11468
1581,62.271507,13.720292
1582,-56.436756,-32.724583
1583,73.39571,14.224398
1584,38.371223,-37.96339
1585,-28.641283,23.923876
1586,31.518625,-11.143657
1587,16.451326,-54.920162
1588,28.683487,-34.675846
1589,-52.739086,-32.882217
1590,-9.805038,-7.792754
1591,8.124182,-49.24005
1592,-29.662352,49.26449
1593,-5.64364,-50.30863
1594,-35.29526,-38.739178
1595,42.713627,48.960846
1596,-22.495981,-37.954277
1597,-72.227325,20.358438
1598,30.355423,48.118008
1599,57.272667,40.04179
1600,52.304554,-20.536173
1601,50.689503,-29.3612
1602,-14.497902,-15.365799
1603,37.710613,49.187912
1604,-15.143838,21.533827
1605,53.183456,22.22961
1606,41.860153,-19.135773
1607,-12.895497,10.419452
1608,44.408348,0.13687596
1609,41.398655,6.1212397
1610,-6.321407,8.458576
1611,-63.01551,-29.917898
1612,63.422653,17.68399
1613,-11.826222,-10.534845
1614,-15.745351,-3.7686381
1615,65.82907,28.710169
1616,30.980574,1.8336217
1617,44.66622,12.778897
1618,62.85093,6.6380615
1619,-13.371994,0.4840486
1620,-5.199094,-14.164953
1621,50.640102,-17.49474
1622,-66.73209,-11.074982
1623,44.456284,-18.084984
1624,43.212124,34.820854
1625,-25.466583,-22.490381
1626,27.28509,-21.764277
1627,50.16781,7.191516
1628,49.64739,-17.949419
1629,-4.9538074,-41.553356
1630,59.143646,39.113213
1631,-70.99288,3.018035
1632,-36.26101,22.522581
1633,41.403107,-39.703438
1634,14.61336,-42.47551
1635,-11.318553,17.097267
1636,48.103607,3.387559
1637,20.212942,2.9891708
1638,-33.3648,19.601202
1639,-24.197132,-49.445408
1640,-76.19525,-13.692385
1641,54.724846,22.063286
1642,-41.23044,-44.781166
1643,18.01987,-1.1965648
1644,47.91265,2.426379
1645,-24.567215,-19.556046
1646,-71.893295,-11.59607
1647,15.418927,-47.866642
1648,-38.30732,30.791971
1649,-4.6508474,-5.674032
1650,56.75794,41.345062
1651,37.918957,43.266186
1652,17.392776,-32.261044
1653,-24.249254,-43.742916
1654,26.74742,-35.91459
1655,60.57887,39.914032
1656,-32.06913,47.88645
1657,33.103058,-31.062418
1658,-35.211586,-30.26938
1659,-70.06288,8.032504
1660,28.010572,-27.915964
1661,64.71882,20.485441
1662,-25.127584,-15.025208
1663,-75.59223,13.474413
1664,3.5015736,-16.126738
1665,7.256928,-16.255194
1666,-72.51347,34.091343
1667,-8.493865,31.218243
1668,-61.869133,-15.173353
1669,-42.10746,-11.837957
1670,53.831833,-21.490477
1671,-44.68262,8.821693
1672,-71.699,33.709824
1673,60.8186,34.46602
1674,58.100964,40.424564
1675,64.778755,26.439804
1676,72.18029,5.761503
1677,-29.99033,-38.852142
1678,70.79652,7.7146883
1679,4.290565,-7.279329
1680,-37.747543,-52.736824
1681,-1.491391,-61.376904
1682,-4.572822,-43.10866
1683,-81.82722,15.7586155
1684,39.985634,16.45839
1685,-14.764222,20.328733
1686,-14.349784,19.195335
1687,-19.387774,20.891083
1688,70.34643,8.485439
1689,-19.06981,20.074802
1690,-10.752618,-39.95666
1691,39.531017,-39.454666
1692,-13.811942,-60.235832
1693,36.588062,42.00184
1694,-44.513676,33.604465
1695,47.8032,30.399979
1696,45.93818,4.4426327
1697,-74.544495,16.263796
1698,-18.837694,-42.38542
1699,50.450245,23.713142
1700,9.167875,19.947214
1701,-46.17301,-50.372387
1702,-78.883896,12.389163
1703,24.776731,40.32329
1704,74.77248,19.939943
1705,-40.735706,24.248747
1706,-4.4290032,59.999546
1707,20.195415,-0.76990587
1708,12.465015,-32.506382
1709,-58.838207,-25.830196
1710,-65.25181,-10.216305
1711,-15.589508,23.722626
1712,-28.312914,27.302801
1713,65.055176,40.895714
1714,-46.280094,27.61689
1715,-12.10312,31.981682
1716,-30.831743,48.703457
1717,28.826715,45.618397
1718,21.971636,-51.507874
1719,50.434757,10.753389
1720,-1.642862,-13.170237
1721,56.38255,-13.255564
1722,-25.769005,-21.046314
1723,-13.034503,9.2863655
1724,-10.65252,-37.311024
1725,51.15865,-18.23843
1726,-1.9726633,-22.354969
1727,53.467537,27.009384
1728,15.291427,19.933796
1729,-37.445824,-48.607998
1730,33.25123,-28.0546
1731,-10.419491,-5.319771
1732,29.304457,-26.969553
1733,-18.50819,-15.659905
1734,49.607914,-25.908161
1735,63.98452,27.83329
1736,-41.907078,33.542065
1737,-39.887234,14.770316
1738,73.64506,10.427576
1739,-22.457077,46.17979
1740,-70.822556,-2.930279
1741,46.251923,9.59521
1742,-5.3858347,18.949104
1743,31.070288,-19.808079
1744,30.75583,-12.604908
1745,-35.27285,40.61706
1746,-30.500263,24.658371
1747,-82.03308,18.144724
1748,-70.63718,-1.5543045
1749,-31.629517,-50.2514
1750,-14.136879,-18.871439
1751,-23.702868,-1.7441424
1752,18.381216,4.568476
1753,-57.840073,-10.377583
1754,22.297094,12.086793
1755,20.830595,5.8914795
1756,-0.9438722,-27.50748
1757,-36.283493,-49.289814
1758,72.20572,14.627506
1759,-52.687862,-33.86891
1760,-64.41316,-12.040331
1761,-14.14176,60.87047
1762,-41.363045,-41.880325
1763,60.16283,37.38998
1764,-14.285405,-60.46248
1765,40.20282,27.73851
1766,16.957144,-38.21133
1767,76.13075,0.5008167
1768,17.644466,0.5965791
1769,-7.261759,8.627315
1770,-74.74822,-8.145117
1771,5.4570227,1.1061264
1772,20.548489,-10.362598
1773,-4.48651,-55.115086
1774,43.105946,33.337757
1775,77.15912,2.494329
1776,58.652596,31.341574
1777,-11.794899,20.471527
1778,40.073322,28.51498
1779,30.8542,-29.202353
1780,1.6680806,-8.614876
1781,3.194333,-34.722115
1782,-6.6288004,-43.255928
1783,-28.381731,36.707336
1784,72.17976,22.879553
1785,-1.3117054,-19.077244
1786,-19.140297,-37.520515
1787,56.284313,-12.104483
1788,42.990562,22.881037
1789,46.97486,-0.03082887
1790,6.906951,-52.281826
1791,-70.6676,-0.06484309
1792,-65.57494,-9.069756
1793,-11.795088,-46.379597
1794,20.147108,-43.665684
1795,36.246056,37.574646
1796,-12.098474,-60.246975
1797,12.689586,-32.002575
1798,-4.645302,5.169735
1799,31.705912,-35.082504
1800,46.39082,-14.895843
1801,26.110477,8.641807
1802,47.53926,2.2851958
1803,31.562794,-27.998278
1804,74.660774,22.737486
1805,-8.456743,-41.5851
1806,-71.54278,-10.614611
1807,-38.321945,-10.818745
1808,20.038546,-36.454277
1809,-73.593506,16.910492
1810,60.01067,16.199469
1811,55.235477,40.23681
1812,-38.744442,-10.620894
1813,-62.178604,-13.51088
1814,-44.157032,-8.9740505
1815,-54.170254,-18.77606
1816,-63.045914,-35.198177
1817,48.9427,-8.515045
1818,16.041824,-25.00515
1819,-15.5444,-35.13083
1820,71.88265,20.029608
1821,-18.768198,23.735157
1822,-32.348137,43.396122
1823,49.225174,17.98644
1824,47.357796,8.385513
1825,-32.481583,-52.723858
1826,33.824238,-19.107395
1827,-47.521885,-18.114647
1828,13.837905,-31.233082
1829,-69.39758,39.67055
1830,-6.885391,-34.734802
1831,43.3124,49.120586
1832,-36.48927,37.265686
1833,-47.46434,32.46858
1834,0.27048475,-14.126021
1835,-27.704273,-9.36832
1836,45.73451,6.2851996
1837,56.600044,-15.067112
1838,50.053734,15.367691
1839,10.485009,-61.018898
1840,-37.968422,12.661801
1841,55.28675,-23.801762
1842,-20.655764,-30.733944
1843,-7.387619,-44.207573
1844,48.715294,-0.69875103
1845,-36.662468,15.74222
1846,-3.1926968,-19.583218
1847,6.668026,-57.356243
1848,5.865111,-53.745426
1849,-10.769939,-59.907528
1850,-65.221954,-13.405666
1851,-43.944912,5.27748
1852,-47.544857,31.3743
1853,-35.597404,-5.39876
1854,-21.404957,42.48013
1855,-6.4805465,3.8231633
1856,5.283146,-9.793707
1857,12.316601,-52.88239
1858,-38.806934,-16.370226
1859,-80.93594,6.5436597
1860,-2.9053867,-4.668881
1861,27.488361,35.556152
1862,64.87036,21.295448
1863,25.371181,-53.53427
1864,-41.46025,13.70906
1865,-38.168564,31.873266
1866,65.94658,4.090118
1867,34.94278,-17.567348
1868,10.52775,-61.799747
1869,0.1940387,-7.298455
1870,19.960835,14.26691
1871,18.66225,15.739305
1872,-31.59414,40.732426
1873,-20.623997,47.025974
1874,-18.797941,19.671804
1875,61.103024,22.540958
1876,-25.72397,42.77297
1877,-73.25259,26.541815
1878,-38.293884,-27.745237
1879,45.18752,-25.929485
1880,-40.17062,-14.887397
1881,19.370317,-30.768847
1882,-35.259747,-38.751705
1883,16.798279,-36.91494
1884,27.551928,-23.178988
1885,24.314764,-33.38803
1886,16.584812,-29.688442
1887,-14.951755,6.621309
1888,-17.808765,-10.19279
1889,37.56388,0.59793663
1890,-16.737923,-22.138395
1891,52.794212,-9.204491
1892,29.468422,-26.612946
1893,-14.558016,-7.871082
1894,-9.456749,3.6676748
1895,-69.96837,34.041565
1896,37.305492,-21.657446
1897,31.282976,-17.454117
1898,-11.672416,8.946785
1899,54.45994,27.367992
1900,54.92,-9.164873
1901,45.016502,-12.382931
1902,30.649132,-27.496174
1903,30.288723,-17.58607
1904,-33.24862,-15.256865
1905,-9.812318,6.734172
1906,20.25927,-22.422867
1907,-75.66336,-11.540487
1908,60.199417,39.464127
1909,-60.13185,-23.001833
1910,-17.47635,-9.941286
1911,21.638597,-36.784153
1912,32.011147,-29.089806
1913,77.612564,4.948561
1914,68.90076,6.8808303
1915,-38.391422,-52.45139
1916,69.79167,5.349617
1917,14.720872,0.59942377
1918,-8.244593,7.570495
1919,20.695835,1.893819
1920,-52.760952,-28.002846
1921,37.939167,-41.03423
1922,43.998886,-11.140204
1923,-42.124905,28.57949
1924,-70.96086,32.299427
1925,-15.885088,20.500843
1926,4.570917,-9.923945
1927,6.7920074,-14.470394
1928,-53.514565,-41.072075
1929,21.506226,-53.199184
1930,-38.45061,-51.599213
1931,-43.768284,-33.348038
1932,-34.242184,24.735035
1933,73.161385,5.9189806
1934,-66.41656,-6.683467
1935,-59.32012,-9.476564
1936,33.97969,-41.576366
1937,-74.186356,10.159158
1938,61.362785,34.102283
1939,40.515015,10.240168
1940,53.252235,24.17483
1941,1.8126423,-9.70561
1942,35.865334,17.960445
1943,-65.80247,-9.409932
1944,22.748085,-17.387638
1945,-37.359962,36.64702
1946,48.191536,-12.356643
1947,-37.060226,-42.454983
1948,-33.626114,41.007507
1949,-27.696701,36.496826
1950,46.954456,49.112778
1951,64.40281,19.064613
1952,60.827717,39.04134
1953,-37.32872,-15.597678
1954,50.14273,-14.124114
1955,50.551907,30.894732
1956,-19.174595,-36.089394
1957,-79.090096,27.172672
1958,24.46014,6.207137
1959,66.4644,21.910124
1960,20.659945,-32.6766
1961,-74.087265,16.723724
1962,16.0682,-30.132946
1963,41.016148,21.983
1964,47.21136,-29.76266
1965,28.562874,-29.86932
1966,-12.093819,-52.10629
1967,17.303038,-43.049408
1968,-49.82837,-1.6600933
1969,-36.467953,-8.61784
1970,-17.447348,24.88351
1971,54.6707,-17.85872
1972,7.0129094,-11.710781
1973,0.9646875,55.46532
1974,32.38589,19.741592
1975,11.420832,-30.458513
1976,3.657107,15.382902
1977,19.554632,28.41178
1978,63.962994,43.457043
1979,-36.862766,22.328587
1980,-33.374107,-3.4413533
1981,9.498258,13.331495
1982,36.080147,-35.31134
1983,52.366108,-11.244796
1984,-32.87266,23.625448
1985,-1.3402907,54.13504
1986,10.817049,27.384338
1987,53.492153,10.113243
1988,-0.47054818,35.249416
1989,-0.4977441,55.19315
1990,62.24202,1.3616213
1991,30.821905,-15.5064745
1992,5.979471,-31.123043
1993,-73.09286,27.359474
1994,-77.65943,-6.0223174
1995,58.255157,43.880028
1996,74.44599,22.16394
1997,-1.1389625,58.760174
1998,-17.047808,-34.10569
1999,-38.78954,-48.769726
2000,-30.273241,-46.580933
2001,-37.27738,-9.64517
2002,30.629133,-32.53513
2003,13.294631,30.600765
2004,16.244349,0.56896675
2005,41.86457,-37.305786
2006,9.149761,13.356364
2007,-10.925067,-24.486736
2008,-11.905721,2.897601
2009,-30.317923,49.132328
2010,-47.66394,-20.878416
2011,39.30646,33.27515
2012,-35.41391,42.18885
2013,-6.0474987,31.209415
2014,-6.278711,60.130566
2015,17.810398,26.998873
2016,-13.753733,30.28807
2017,-53.208496,-41.081406
2018,-38.1781,41.19571
2019,12.256337,-45.92116
2020,-16.193296,26.678215
2021,-58.28353,-29.398207
2022,-15.688431,14.254242
2023,33.283607,-13.54467
2024,-12.720098,-60.191822
2025,43.07166,23.509926
2026,-1.8580692,-3.001963
2027,-71.988815,-8.206053
2028,-9.9573345,8.276472
2029,-54.881634,-34.63062
2030,46.48503,-11.207742
2031,62.7383,34.236374
2032,-31.012617,35.486538
2033,-20.300148,37.792034
2034,-23.187534,-22.683706
2035,42.29197,35.50722
2036,-50.616394,-11.889364
2037,-27.700571,-8.03732
2038,33.718586,2.9528725
2039,41.338074,47.11468
2040,59.748825,20.538969
2041,31.697844,-10.733353
2042,-40.34981,-32.862133
2043,6.0321536,-61.286213
2044,-4.857217,54.218124
2045,-5.1444354,44.08201
2046,-10.920841,-14.886447
2047,-27.829613,-49.397377
